clean_text,Label,char_len,word_count
yakin semen padang jng alir dana oplos ingat pssi ketua menteri bumn banyak borong impor main naturakiasai dng modal ygbtak kecil audit pssi para begundal nya,1,185,30
jabat doyan makan duit haram tidak yang takut jd biasa jabat bhangsaattt boss shenggol dongg,1,121,20
indo semua oplos ori cuman cinta pd treasure,1,52,10
mulyono ketawa ngakak kl begini cerita aman deh tidak bawa,1,69,12
jangan kabur menlenceng bahas akun bodong tolol coba kamu pikirini orang barat asli loh gen nya murni kek kamu gen oplos ngaku zionis bangsa zionis najis liat kamu,1,192,34
nurlela oplos kaya,1,27,4
siap rakyat terima beras oplos,1,33,5
kalau minyak oplos pertamina ko ada kabar sih,0,57,10
apa serba oplos,1,24,4
apa murka oplos murka,1,40,6
ambyar pantesan keluar statement bukan oplos blend makin dungu terima amplop,1,91,13
cowo oplos tidak selamat,1,38,6
tak baca kondisi poleksosbud adatak sadar badai ekonomi depan mata eforia milu hilang di otak sy suka ngeledek bbrp teman dulu fanatik masa kamu menang pemilutetap minum bmm oplos biasa lgs kicep,1,237,40
bukti juga male oplos,1,31,6
dalem biskut beneran apa oplos rengginan peyek itu buat ngalihin isu,1,81,13
isi asli apa oplos sama rengginang pak,1,43,7
anggota dewan takut bau oplos cium,1,42,7
bicara bau oplos,1,21,3
usah jauh ngejar koruptor ke antartika kasus korupsi oplos terjd sharusnya pak prabowo mantan danjen pasu elit negri sangat mudah tangkap amp hukum aktor laku negri tidak akan pernah maju terus korupsi pak,0,258,42
benerbener definisi kerang ajaib daripada beli spbu ye kan ntar kasih oplos,1,92,15
cek isi oplos rangginang tu,1,29,5
ih si kakak blending kak bukan oplos tidak mau kata oplos hahahaha,1,79,14
lawan ahok arti antek oplos,1,42,7
buset banyak sangat yang oplos,1,35,6
waduh pake bensin murni nang apalagi oplos,1,54,9
pertamina rugi mulu gaji direksi gede korupsi n main oplos bubarin si,1,87,14
serius kasih minyak oplos pertamina jalan,1,55,8
pale kenceng bacot oplos lebih btp,1,42,7
minyak goreng palsu lpg oplos kapolre ngada leceh seksual masih banyak berita buruk tiap hari nya,1,117,19
negara isi oplos,1,25,4
ngisi bbm sulit padahal oplos duh,1,40,6
anak mantu si lempar lembe paksa masuk timnas di tum diributin si botak kasus mega korupsi oplos trilyunan bang koruptor jamaah,1,164,25
wahh oplos bukan kak,1,31,6
teleport capek beli bensin mahal nyata oplos,1,53,8
kalau kasus oplos marah teu,1,29,5
kenyang minum minyak oplos apa minyak goreng wak,1,57,9
tanda tny kalian oknum dpr terima hasil oplos sebut,0,77,12
oplos puluh,1,18,2
anak menantu si botak lembar lembe paksa masuk drpd elick tohip libat mega korupsi trilyun oplos orangorang senang,0,138,20
orang bahas oplos bilang takar memang tong kosong,1,56,9
walkot oplos,1,14,2
kalau lebih baik nyari yang oplos,1,51,9
sen mana woi uda kek mesen gojek mudah itu mesennya masuk masalah besar loh bocil taun woi child trafficking wah parah asuu polisi bukan bantu tangkap laku jahat eeh malah jadi jahat polisi oplos gin banhsaat,1,271,44
hahah sake banyak oplos yah,1,32,5
ikut sosok bos skincare tuduh orang mempenjarakn nikita mirzani,1,86,12
bakal ini beras oplos,1,27,5
indonesia ema oplos,1,26,4
mampus kw plat merah oplos,1,28,5
pertamina oplos bbm kini terbit episode baru pln setrum duga korupsi pln triliun masuk klasman nomor berapa di liga korupsi indonesia,0,165,26
iya ada bantu oplos,1,26,5
banyak sangat sih oplos,1,30,5
standart pertamina oplos,1,26,3
chentoh kenceng gim gim sudah abis bensin curiga pake bensin oplos pertamina,0,97,18
ingin buka spbu oplos bagaimana cara,1,40,7
bkal jadi negara oplos,1,28,5
yang tolak panja apa rasa tipu oplos bbm amp tak mau bbm jadi murah,0,83,16
kakap kalau soal korupsi ratus trilyun rafael x lipat harga tetap adem gerinda oplos pertamina ribu triliun korupsi hasil di presiden kembar,0,160,25
besok air oplos,1,25,4
erick thohir tawar rumah mewah di singapore di ikan istri jaksa agung st burhanuddin asal diri kakak boy tohir seret kasus bbm oplos parah jagung tangkap kpk opo mungkin,0,250,41
disertasi ambil datum wakil orang tuju beda pimilik data berat tetap lolos sidang disertasi oplos,0,135,19
banyak sangat oplos,1,26,4
sekarang memang lgi zaman oplos yaa semuamuanya dioploss,1,64,9
erick thohir tawar rumah mewah di singapore di ikan istri jaksa agung st burhanuddin asal diri kakak boy tohir seret kasus bbm oplos,0,190,31
kata yang kasih rumah singapore kasus oplos bbm redup kulit dong kl benar,1,102,18
negeri neng oplos yaa,1,32,5
ini bbm oplos,1,22,4
hati ibuk isi minyak pesawat haris cek detil kamu sekarang era oplos,1,91,15
aduhh kok semua oplos sih,1,27,5
lha yang belakang apa pom oplos,1,46,9
ahok periksa kpk bulan januari kasus lng pertamina bulan jaksa bongkar oplos pertamina kaya tau ahok,0,136,21
bensin oplos yok,1,25,4
sedih elpiji kena bbm oplos kena kini minyakita kena nasib rakyat indonesia,1,82,13
janji nya mak lampir hanya oplos,1,39,7
jadi alas smangat seng mulai nol kak oplos kok ini,1,75,15
kalau deket si andre prasaan bau pertalite oplos paham,1,61,10
mayorita fraksi sepakat terima duku oplos gitu dong bicarax jgn malu,1,70,11
zaman orba bakal bangun bahlil dusta jangan percaya ras oplos,1,86,12
didik harus prioritas kualitas bukan lokasi ini terus biar generasi ikut tumbuh sistem tidak harga cerdas ganteng oplos pesan didik harus kayak kopi bro pahit buat malas,1,246,33
sial,1,15,3
dunia kit penuh oplos,1,27,5
bentuk pansus bbm oplos kalau kamu berani ndre kamu bacot gede badan doang,1,73,14
kalau kasus oplos elpiji tidak ase sih,1,50,9
kasih minyak oplos jog gemoy mau ke jaman orba joged gemoy militer mau merangsak ranah sipil jog kasih minyak goreng busuk jog teh makanya mikir,1,165,27
mirip junjung nya oplos bukan oplos selenggara bukan menye sengsara kan,1,83,11
jangan jangann negara penu oplos hemm,1,43,7
kasi hawimau sekarang jadi kuce,1,29,5
oplos mkita irit,1,20,3
oplos mlu negara ni,1,21,4
gila zaman pak de korupsi triliun pante busernya habis asu beli bensin oplos,1,96,16
sering nanyi lagu oplos kayak,1,42,6
semua jadi oplos,1,30,4
jawa tengah pasare bengsin oplos min,1,38,6
bau minyak oplos sengat,1,31,5
kalau kasus oplos elpiji tidak ase,1,41,7
hukum mti cara siram bensin oplos abis tu bakar,0,55,10
bareskrim polri bongkar lpg oplos bal omzet rp juta,1,63,10
apa provider telkomsel sumatera barat hari apakah masuk sinyal oplos peencampuran sinyal axis di jual harga halo mungkin,1,152,25
jangan negara hasil oplos,1,32,5
iya girl untung siram pake es buah bukan pertalet oplos,1,59,10
waduhh semua penuh oplos,1,33,5
orang vadel masih dapat dukung keluarga bukti solidaritas keluarga segala,1,107,13
dajjal jokowi penghisap darah segar rakyat jutatokoh korupsi dunia kkn korupsi kolusi nepotismesalam indonesia gelap selam rezim omon omon presiden oplos,1,169,23
perihal tahan nikita tunjuk polisi lebih fokus bukti proses hukum dibande pengaruh nama besar popularitas buah menang sistem hukum indonesia,1,188,26
mungkin pupuk pupuk oplos makanya panen panen,1,56,8
rezim omon omon presiden oplos dajjal jokowi penghisap darah segar rakyat juta salam indonesia gelap selam,1,118,17
terus apa arti ucap jokowi wawancara kena korupsi minyak oplos kalau tau dulu saya sikat,1,125,20
semua ajaa oplos yaaa,1,26,4
lah lagi oplos nyata saja,1,42,8
efek air oplos,1,16,3
sosok nikita mirzani belum kenal sering gempur orang dengan lapor polisi kini akhir cicip sendiri dingin jeruji besi,1,149,20
instansi polisi bukti hukum untuk semua orang bahkan selebriti gudang drama nikita tahan jadi bukti nyata hukum tetap tegak,1,176,25
khawatir oli edar oplos ayo rakyat selidik,1,56,9
kl oplos sama petir arti laku oknum gundala nder,1,66,11
njiir baygon dong bensin oplos sekali,1,41,6
panja male garong duit negara tolak koalisi perintah arti lindung garong malah ikut bau duitoplosan,1,120,17
langgar tukang sablon nya pak bikin tulis liter,1,59,11
inti oplos orang dpr ngcek tidak oplos,1,76,13
apa isi pakai pertmx oplos,1,34,6
presiden omon omon rezim oplos mana berani wowo aktor utama kkn korupsi kolusi nepotisme dajjal jokowi salam indonesia gelap lama,0,146,22
jaksa agung berani panggil jokowi lha wong sama erik tohir lembek perkara korupsi pertamina oplos bagaimana mau hadap raja jawa tolak ruu jaksa ruu jaksa potensi buat makin enak proses hukum semenamena cari kambe,1,265,38
sudah tua mending milih cinta asli oplos cinta kok,1,72,13
oplos versi daerah,1,20,3
sidang bensin oplos ingin rakyat spt contoh kartun,1,64,10
buka akun x isi selalu badai phk badai parcok bejat badai korupsi badai produk oplos badai hutang tambahin sendiri,1,131,25
ada malah dapet naik pangkat,1,35,6
di angkat rafi ahmad kontroversi nya lebih besar dr prestasi nya,1,72,13
ni kembang kasus oplos ilang gitu,1,40,6
lpg oplos bal bongkar,1,30,5
hasil banyak buat oplos,0,37,5
cintaaakkk banget sama mascara hanasui bikin bulu mata jd badai banget dia gampang dibersihin kalau mau versi waterproof coba mireya dua harga oplos hasil mantep polll,1,193,32
bbm oplos memgheboh kan rakyat jadi lh rapat hingga larut mlm tri bumn jagung lalu jadi lh beri uang nama impak istri jagung kaneh kan,1,189,32
cara mudah beda minyakita palsu minyak goreng oplos banyak edar pasar lewat,1,100,15
saja laku usaha oplos merah negara,1,55,9
oplos maut,1,12,2
coba kasih oplos parasetamolpil kbparamex alkohol biar sadar,1,68,10
bensin oplos bahan sepatu oplo uang palsu oplos copy paste listrik oplo minyak goreng oplo tipu daya perempuan qsyusuf oplo semua lengkap kdrt oplos nyontek sekolah oplo banyak oplos negara konoha kw,0,262,47
minyak sumatera utara bagi oplos bajing kecil buat oplos yang di tumbal kan ini semua kongkalikong nya usaha kuasa,1,180,28
misteri bensin oplos jabat menteri saja jabat usaha et mmg licik terlalu dlm bodoh rakyat,1,132,20
waduh ciloko uang sidang oplos,1,41,7
beliau pikir hanya guyon masa iya kerja sana kok jelek produk sendiri nyata pas kuak tahun beneran oplos ckckck,1,137,23
benar berat kalau perintah dpr kesah ruu ampas aset guna sita kaya koruptor bbm oplos pertamina nila rp triliun,0,178,25
dagel sangat wkwkwkwk pale tangkap kroco nya biasa drama sinetron oplos minyak pertamina sama drama sinetron nya beda judul oplos pertamina,0,167,26
enak cebong antek boneka china zalim rakyat maklum cebong otak oplos dunguin kali tidak sadar apa memang golong cari makan jadi buzzer jadi pingin tahu prestasi apa tokoh korup ijazah palsu,1,248,38
menteri oplos dobol beres masalah ham masa lalu yang selesai usah urus soal agama yakin koplak,1,127,20
panta aman soal bbm oplos,1,27,5
new oplos sama isobabat,1,34,6
b c o t disertasi doktor kamu masalah hasil joki dasar menteri oplos kamu,1,83,16
sekarang apa bocor kalau bocor oplos ha ha,1,59,12
oplos bjir,1,12,2
ngapain repot repot beli di shell revo takar kwalitas jamin bukan oplos,0,94,15
habis bensin oplos gen,0,28,4
duit oplos cak bukan duit asli,1,32,6
didik indonesia pale gobrok coba bayangin thn wajib ajar jadi pekerjakulijuga lolos dia buka lapang kerja satu lolos jadi wapre ikut prose oplos tabrak tiang listrik,1,223,33
pernah percaya ama temen akhir jelek jadi ultramen cosmos banyak buat sekarang sergio alesannya yang tau baik buruk rumor jadi jual bensin oplos kaga benar selalu pura paham tapi asli ngong,1,256,46
jadi panta dhukum mati kasus oplos bbm,1,47,8
macam badai tiba badai phk badai korupsi badai oplos datang sama susul banjir apa tahun depan,0,123,21
akibat semua jadi oplos ada murni benar sedikit yang dukung benar seperti banyak dukung hancur moga mulai sadar bangsa indonesia bukan sekarang,0,222,32
biarpun qualita bbm buruk selalu curangin takar amp oplos kalian tetap beli kita kan tiap hari sampe rela ngantri,0,143,24
rezim satu tengah dekade jadi beban rakyat bbm oplos minyak rang laut pagar brin lembaga urus sosial,1,122,19
subsidi barang oplos,0,22,3
encer oplos,1,17,2
tinggal oli oplos palsu yang,1,38,7
anggota dprd sulawesi tenggara fraksi pdi juang sulaeha sanusi tegas kasus duga bbm oplos sulawesi tenggara rugi masyarakat harus usut tuntas pandang bulu sulaeha sanusi tegas kasus bukan perkara kecil telah,1,267,38
kamu mah madu oplos pake air gula,1,33,7
wartawan perlu kira tanya kapasitas produksi berapa jangkau distribusi baru kemudian cocok edar minyak oplos sampai jauh mana,1,175,23
minyak bumi hasil oplos pertamina kak,1,39,6
mesin sealer minyak nya satu bwang biasa mah mesin sealer mesin pack si ko gada qc nya lah lupa ini gudang oplos,1,145,28
keluarga buzzer duta oplos,1,28,4
rasa sakit tipu dibohongin oplos tidak ilang ehh malah ngeledek rakyat se indonesia tipu bohongin pantas mereka ini hukum dor aset rampas keluarga miskin,0,203,31
kualita ngomong oplos,1,26,4
kaum oplos muncul,1,19,3
panta tolol nyata dukung jokowi rezim oplos,1,54,8
deket rumah baik jalan banyak tukang biasa ciri khas cat call nya ngisi oplos sepi lahkok malah tugas teriak wah neng kedip o tolah toleh loh apenih,1,181,31
bentar kan nambah keren kalau baru debut kata orang mah cupu malu malu lama lama bakal jadi baddas keren naik jet dong dd ntar bahan bakar isi bensin oplos,0,182,32
oplos nya bayartipu bayarbohong bayarintimidasi bayarphk adil sosial siapa pernah sakit apa hidup derita apa hidup mu begitu dendam rakyat,1,171,23
inflasi koruptor kulup buat indonesia bangkrut kasus timah triliun gerombol koko moeis kulup garong oplos gerombol kulup riva siahaan garong laut patok oligarki kulup semua,1,201,29
polda gorontalo bongkar sindikat oplos minyak goreng subsidi dus sita,1,80,11
gara gara inces goyang akhir oplos pertamina bongkar,0,63,8
jagung ri tak berani periksa jokowi takut kualat,1,55,9
pilih bukan pakar bidang yang sere tampil banyak dukung menang pilpre yad,1,119,18
arti banyak pengaruh oplos,1,36,5
nyimak,1,6,1
ku bulan puasa malah bulan irti rasa lapar sekali makan dengan potong ikan balado asa enak jika sudah makan akan male makan makan lain,1,190,32
negeri semua kak apa oplos korupsi jabat ingat kan kisah wapre sekarang pinter jujur butuh dknegeri,1,141,24
jangan besok kalimat bahlil satu almamater dg,1,56,9
bersih apa kalau banyak dalam nya mungkin oknum semua nikmat hasil peng oplos lama,1,125,19
ucap manusia satu pale bisa percaya,1,54,9
waspada selalu alih assiu oplos pertamina triliun amp uu jaksa issue utama nasional,0,104,15
gelar doktor hasil oplos bagaimana rakyat mau percaya apa susah sih aku kalau memang salah gentle dikit jd rakyat respect akhir masalah ko kalau jd menteri hasil jilat bokong prabowo pente mau mundur sukarela kalau becus kerjasimple kan,1,264,43
karet oplos mungkin cak,1,25,4
walaikumsalam abah apa gegara oplos jadi eror salam sehat selalu tuk semua,1,86,13
ayoo oplos jokorupt bukti macan asia bukan boneka gemoy jokorupt lho takut food estate,1,94,15
cebong anak ayah oplos,1,39,7
jadi damai,1,23,3
kan asal krikil di kumpulin jadi banyak lapor tetep kerikil padahal batu nama oplos core,1,115,18
negara oplos pilih prabowo ehhh nyata oplos jokorupt asem,1,72,11
bensin oplos motor resah lengkap download aplikasi opinia sekarang,1,77,9
oplos jokorupt sana hobby longgar atur nasib konoha,1,63,9
serakah,1,7,1
jokowi idam ceboker,1,21,3
bangsa oplos,1,14,2
crude oil produksi indonesia cukup,1,42,6
rush tunggu partai jokowi,1,30,4
apa kerja produk yang oplos penuh tipu ayo rakyat cek cek cek semua,1,77,14
cinta produkproduk oplos,1,30,3
aman oplos,1,17,3
nyata php,1,12,2
nyata,1,8,1
kalau casn rasa kalau hasil oplos pertamina masuk kas negara lebih bahkan bisa nambahin besar gaji guru asn lain tambah pt timah antam plus ronal tanur berapa ribu trilyin uang sedia itu,0,248,41
negeri oplos bung,1,19,3
bensin oplos dibaha kasus korupsi justru malah pedang mata yang satu lihat bijaksana batas ilmu di sisi malah anggap tonedeaf,0,175,26
wahhh banyak yang oplos,1,34,6
lihat pak kwalitas cara pikir pandang ilmu asli sama oplos beda,1,82,14
kamu buser bayar bayar bayar rezim oplos,1,45,8
timnas oplos lg kayakx klh lg,1,42,8
bayar pajak dapat usak bbm oplos jadi korban koruptor ngapain kalen kalau sanggup biar rakyat tangan,1,124,20
langsung jadi duta oplos bapak kasih panggung prabowo platform youtubenya tau angkat jadi stafsus tahan ciuuwww,1,141,20
ah apa pernah beli dimsum mentai nyata mentainya oplos mayo pake saus ubi kecewa beraddd,1,99,16
saat polisi pimpin orang dobrak tegak hukum sejati punya nurani murni bukan oplos takut pada tuhan bukan oligarki sponsor berani mati tegak benar,0,193,27
kasus oplos minyak mingkem ded,1,32,5
ooo kasus bapak bukan emas oplos nyata saya jd mau cerita betul pny teman anak yaaa buah usaha bau bidang uang lah bapake tahan seleweng dana temen w bukan bestie banget sih intensita ketemu lmyn sere,1,259,44
benar diistansi perintah sekarang banyak orang titip oplos tempat padahal bukan profesi,1,117,14
dajjal jokowi tipu bangsat ndasmu benar apa yang kamu dustakansudah jelasnyata jokowi kkn kok kamu anggap benar salam indonesia gelapdi rezim oplos,1,172,25
gudang oplos minyakita digrebek polisi laku raup untung ratus juta rupiah kabar fajar,1,95,13
pupuk oplos bjb pln,1,21,4
iyolah moso mosok mulai dr terus kek ngisi bensin ae unsume bensin oplos saiki,0,84,16
akhir bikin narasi kalau tidak sesuai takar hasil oplos,1,69,12
punya temen bagi otak seperti dapet nya oplos,1,63,10
sekarang nikita mirzani tidak sakti bukti nya sekarang tahan ini,1,83,14
indonesia lihat kokoh beton sayang kerangka bukan besi korupsi tembok cat jilat polusi bbmnya pekat oplos sindikat minyak goreng imitasi bahkan isi curi butuh musa harun negara asa sesak firaun,0,266,39
